TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
43985949,-0.3201286,-0.7066346,-9.828249,0.002869749,-0.001321256,0.0001456759,-0.0190146,1.072504,-0.06072754,1.0726725432438176,1.074390161507267,6.8749926505492285,6.897027459383078
44005910,-0.3172124,-0.7131107,-9.838474,0.003075681,-0.001347153,0.0001164382,-0.01944746,1.072691,-0.06065606,1.0728672728634479,1.074580542721752,6.877489006459174,6.899471973207147
44026475,-0.3168052,-0.7094585,-9.849761,0.003267323,-0.001386379,0.0002455481,-0.01981113,1.071127,-0.06067812,1.0713101936418215,1.0730271968816127,6.857540547730239,6.879539507354477
44045857,-0.3195722,-0.7074542,-9.847447,0.003360361,-0.0008327966,0.0003979557,-0.02015259,1.069859,-0.06037259,1.0700487870955735,1.071750556980502,6.84140133041913,6.863179306918396
44065979,-0.3168406,-0.7043409,-9.844493,0.003548959,-0.000659506,0.0003089801,-0.02056291,1.069205,-0.06001721,1.0694027142721623,1.0710855385023421,6.833142437623691,6.854664778963391
44085925,-0.3118759,-0.7115771,-9.837602,0.0039628,-0.0005913115,0.0002024624,-0.02087259,1.068687,-0.05967644,1.0688908124697807,1.0705553915951205,6.82660222466929,6.847880857678455
44105907,-0.3222546,-0.7058303,-9.838702,0.004272914,-0.0005843458,9.940261e-05,-0.02152221,1.069046,-0.05937654,1.0692626223895063,1.070909953797076,6.831352269944721,6.852417571621392
44126337,-0.3247689,-0.7018972,-9.835066,0.00431868,-0.001004962,1.655102e-05,-0.02207052,1.067597,-0.05895802,1.067825108462088,1.0694514997812619,6.812996512015868,6.833765899546732
44145951,-0.3272737,-0.7028677,-9.830776,0.004466259,-0.001364956,-0.000166431,-0.02251842,1.066447,-0.05862386,1.0666847158595159,1.0682944537952053,6.798452291213569,6.818986914057335
44165917,-0.317176,-0.704902,-9.841708,0.004469161,-0.001535793,-0.0002566001,-0.02275587,1.065835,-0.05854149,1.0660778943606593,1.0676840276485724,6.7907194091456295,6.811196367802868
