TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
23761731,-0.346668,-0.7212554,-9.850148,0.002593879,-0.00082674,6.829261e-05,-0.0313747,0.08392336,-0.05807514,0.08959632890793909,0.10677183167764426,0.04796432536883311,0.0681163386378002
23781777,-0.3468084,-0.7179886,-9.841622,0.002449657,-0.0009458982,0.0001944447,-0.03163658,0.08461609,-0.05778707,0.09033690209977593,0.10723852544757131,0.04876051638888239,0.06871310550751217
23801732,-0.3320034,-0.7193973,-9.826873,0.002033583,-0.0005465589,0.0004045083,-0.03133747,0.08511563,-0.05722538,0.09070119897938395,0.10724482091197785,0.049154577290379343,0.06872117338434215
23821758,-0.3325898,-0.7192796,-9.826395,0.001811317,-0.0003660962,0.0003953504,-0.03159048,0.08574859,-0.05711051,0.09138259743309171,0.10776079744544674,0.04989590520387053,0.06938402705981964
23842132,-0.3371649,-0.7194989,-9.843971,0.001890578,-0.0004729848,0.0002909168,-0.03154214,0.0862463,-0.05715344,0.0918331686237037,0.10816582900021245,0.05038915188533085,0.06990658321573662
23861756,-0.257021,-0.6793263,-9.959663,0.005106604,5.775833e-05,0.00262131,-0.02655833,0.08634686,-0.06296685,0.09033894577782331,0.11011788829781927,0.048762722617384784,0.07245254720594672
23881984,0.3075251,-0.9193717,-9.826292,0.02586835,0.006291623,0.03901504,-0.0004522401,0.0818003,-0.04090139,0.08180155011488505,0.09145718837319541,0.039981674267158346,0.049977393398152645
23901755,1.037185,-0.3241622,-9.644953,0.03592299,0.01331242,0.1106396,0.02762335,0.1058503,-0.0484556,0.10939531742863813,0.11964648196529849,0.07150482946499218,0.08553380186386816
23921759,1.318591,0.1994413,-10.05342,0.03369664,0.0163449,0.1690675,0.06398611,0.1539489,-0.08308962,0.16671678405050314,0.18627498768188525,0.16607205435274902,0.20732276693942184
23942101,0.6623954,0.1230337,-9.93525,0.03415342,0.01367238,0.1925794,0.062659,0.1334253,-0.03741923,0.14740576976865594,0.1520810959155769,0.12982755424251274,0.13819374191592532
