TimeUS,Roll,Pitch,Yaw,VN,VE,VD
30585338,2.61,0.45,359.94,0.1000951,0.5448104,-0.3654461
30605333,2.61,0.45,359.94,0.1003653,0.5467159,-0.3645208
30625301,2.61,0.45,359.94,0.1002065,0.5476415,-0.3640455
30645287,2.61,0.46,359.94,0.10035,0.5489249,-0.3632087
30665305,2.61,0.46,359.94,0.1000792,0.5506175,-0.3625253
30685336,2.61,0.45,359.94,0.0998551,0.5521166,-0.3619351
30705308,2.61,0.45,359.94,0.09993752,0.5541537,-0.3613436
30725300,2.61,0.45,359.94,0.09969014,0.5550788,-0.3600601
30745355,2.61,0.46,359.94,0.09909237,0.5565022,-0.3591372
30765305,2.61,0.45,359.94,0.09926387,0.5580419,-0.3584843
30785362,2.61,0.46,359.94,0.09901039,0.5597739,-0.357881
30805324,2.61,0.46,359.94,0.09916656,0.5618241,-0.3572184
30825297,2.61,0.46,359.94,0.09894516,0.5627232,-0.3561608
30845294,2.61,0.46,359.94,0.09862,0.5641041,-0.3556163
30865323,2.62,0.46,359.94,0.09825357,0.5656648,-0.3551155
30885344,2.61,0.46,359.94,0.09821135,0.5673748,-0.3541637
30905338,2.61,0.47,359.94,0.09794674,0.5693074,-0.3539982
30925272,2.62,0.47,359.93,0.09759437,0.5705815,-0.3533373
30945336,2.62,0.47,359.93,0.09747627,0.5716148,-0.3528455
30965335,2.62,0.47,359.94,0.09733271,0.5734152,-0.3517798
30985313,2.62,0.47,359.93,0.09719937,0.5753886,-0.3510265
31005366,2.62,0.47,359.93,0.09702541,0.5774652,-0.3508731
31025272,2.62,0.47,359.93,0.09663793,0.5788953,-0.3499884
31045355,2.62,0.47,359.93,0.09641501,0.580068,-0.3496132
31065340,2.62,0.47,359.94,0.09640282,0.58196,-0.3490363
31085290,2.63,0.47,359.94,0.09611036,0.5837265,-0.34877
31105351,2.63,0.46,359.94,0.09626973,0.5857979,-0.3484981
31125319,2.63,0.46,359.94,0.09591553,0.5869251,-0.347908
31145324,2.63,0.46,359.94,0.09595242,0.5882024,-0.3471986
31165304,2.63,0.46,359.94,0.09600093,0.5897844,-0.3465271
31185306,2.63,0.47,359.94,0.09564871,0.5917742,-0.3465138
31205396,2.63,0.46,359.94,0.09570917,0.5937294,-0.3463981
31225287,2.63,0.46,359.94,0.0954833,0.5949535,-0.3455766
31245275,2.63,0.46,359.94,0.09546175,0.5961923,-0.3448046
31265349,2.63,0.46,359.93,0.09552112,0.5981837,-0.3445202
31285296,2.63,0.46,359.93,0.09560462,0.5999395,-0.344411
31305291,2.63,0.46,359.93,0.09553039,0.6020715,-0.3440712
31325295,2.63,0.46,359.93,0.09533349,0.6032581,-0.3432045
31345333,2.63,0.46,359.93,0.09526855,0.6047099,-0.3424634
31365306,2.63,0.46,359.93,0.09538079,0.6067734,-0.3417453
31385275,2.63,0.47,359.93,0.09524558,0.6086319,-0.3411504
31405310,2.63,0.47,359.93,0.09535182,0.6109208,-0.340786
31425317,2.63,0.46,359.93,0.09502747,0.6119206,-0.339869
31445316,2.63,0.46,359.93,0.09471104,0.6135099,-0.3393592
31465305,2.63,0.46,359.93,0.09459397,0.615401,-0.3387335
31485274,2.62,0.46,359.93,0.09424601,0.617269,-0.3383099
31505321,2.63,0.47,359.93,0.09428436,0.6193605,-0.3382006
31525320,2.63,0.46,359.94,0.09409881,0.6203058,-0.3371502
31545291,2.63,0.46,359.93,0.09400264,0.621968,-0.336185
31565306,2.63,0.46,359.93,0.09395068,0.6235998,-0.3354329
31585276,2.63,0.46,359.93,0.09382764,0.6256299,-0.3349852
31605375,2.63,0.46,359.94,0.09356254,0.6277353,-0.3347123
31625297,2.63,0.46,359.94,0.09334149,0.6287151,-0.3342026
31645323,2.63,0.46,359.94,0.09320185,0.630214,-0.3333346
31665318,2.63,0.46,359.94,0.09325598,0.631868,-0.3327542
31685303,2.64,0.46,359.93,0.09316299,0.6339605,-0.3328748
31705377,2.64,0.47,359.93,0.09289124,0.6362861,-0.332681
